"pattern","path","line","text"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\renderers\hyperframe-renderer.js","14","const ffmpegInstaller = require('@ffmpeg-installer/ffmpeg');"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\renderers\hyperframe-renderer.js","15","const ffprobeInstaller = require('@ffprobe-installer/ffprobe');"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\renderers\hyperframe-renderer.js","16","const ffmpeg = require('fluent-ffmpeg');"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\renderers\hyperframe-renderer.js","24","ffmpeg.setFfmpegPath(ffmpegInstaller.path);"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\renderers\hyperframe-renderer.js","25","ffmpeg.setFfprobePath(ffprobeInstaller.path);"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\renderers\hyperframe-renderer.js","97","// GENERACIÓN DE FILTROS FFMPEG PARA FONDOS + ANIMACIONES"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\renderers\hyperframe-renderer.js","101","* Genera un comando FFmpeg para crear el vídeo base con fondo animado."
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\renderers\hyperframe-renderer.js","138","* Construye comando FFmpeg para renderizar el vídeo completo."
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\renderers\hyperframe-renderer.js","141","* Usa comando directo en lugar de fluent-ffmpeg para evitar problemas."
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\renderers\hyperframe-renderer.js","186","logger.info(`[Hyperframe] Running FFmpeg (${durationStr}s render)...`);"
"spawn\s*\(","C:\Users\Erik\Desktop\Generador_videos\backend\src\renderers\hyperframe-renderer.js","190","const ffmpegProcess = spawn(ffmpegBin, ffmpegArgs, {"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\renderers\hyperframe-renderer.js","215","logger.error(`[Hyperframe] FFmpeg spawn error: ${err.message}`);"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\renderers\hyperframe-renderer.js","223","logger.error(`[Hyperframe] FFmpeg failed with exit code ${exitCode}`);"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\renderers\hyperframe-renderer.js","225","throw new Error(`FFmpeg exited with code ${exitCode}`);"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\renderers\hyperframe-renderer.js","228","logger.info(`[Hyperframe] FFmpeg completed successfully (exit code 0)`);"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\renderers\hyperframe-renderer.js","246","throw new Error(`FFmpeg render failed: ${error.message}`);"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\renderers\hyperframe-renderer.js","282","ffmpeg.ffprobe(audioPath, (err, metadata) => {"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\renderers\hyperframe-renderer.js","282","ffmpeg.ffprobe(audioPath, (err, metadata) => {"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\server.js","8","// Configura el binario de FFmpeg incluido en node_modules (sin instalación del sistema)"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\server.js","9","const ffmpegInstaller = require('@ffmpeg-installer/ffmpeg');"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\server.js","10","const ffmpeg = require('fluent-ffmpeg');"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\server.js","11","ffmpeg.setFfmpegPath(ffmpegInstaller.path);"
"\bnpm\s+run\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\server.js","365","return res.json({ ok: true, data: null, message: 'Sin datos. Ejecuta: npm run trends' });"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\server.js","1400","logger.info(`Stack: Claude API + Edge TTS (free) + JSON DB + FFmpeg`);"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\asset-validator.service.js","4","* ANTES de pasar clips a FFmpeg:"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\audio-postprocess.js","4","* Postprocesa el audio crudo de TTS con FFmpeg:"
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\audio-postprocess.js","11","* Sin este paso, Kokoro WAV y Edge TTS MP3 pueden variar ±6 LUFS."
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\audio-postprocess.js","15","const ffmpegInstaller = require('@ffmpeg-installer/ffmpeg');"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\audio-postprocess.js","16","const ffmpeg = require('fluent-ffmpeg');"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\audio-postprocess.js","21","ffmpeg.setFfmpegPath(ffmpegInstaller.path);"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\audio-postprocess.js","90","ffmpeg(inputPath)"
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\audio-postprocess.js","130","* Kokoro → voice.wav → voice_proc.mp3"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\audio-postprocess.js","140","* Detecta segmentos de voz en un archivo de audio usando FFmpeg silencedetect."
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\audio-postprocess.js","160","ffmpeg(audioPath)"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\audio-postprocess.js","186","ffmpeg.ffprobe(audioPath, (err, metadata) => {"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\audio-postprocess.js","186","ffmpeg.ffprobe(audioPath, (err, metadata) => {"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\audio-postprocess.js","233","logger.warn(`DetectVoiceSegments: FFmpeg error: ${err.message}`);"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\fruit-drama-renderer.js","12","const ffmpegInstaller  = require('@ffmpeg-installer/ffmpeg');"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\fruit-drama-renderer.js","13","const ffprobeInstaller = require('@ffprobe-installer/ffprobe');"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\fruit-drama-renderer.js","14","const ffmpeg  = require('fluent-ffmpeg');"
"edge-tts","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\fruit-drama-renderer.js","18","const { MsEdgeTTS, OUTPUT_FORMAT } = require('msedge-tts');"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\fruit-drama-renderer.js","21","ffmpeg.setFfmpegPath(ffmpegInstaller.path);"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\fruit-drama-renderer.js","22","ffmpeg.setFfprobePath(ffprobeInstaller.path);"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\fruit-drama-renderer.js","106","ffmpeg.ffprobe(audioPath, (err, meta) => {"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\fruit-drama-renderer.js","106","ffmpeg.ffprobe(audioPath, (err, meta) => {"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\fruit-drama-renderer.js","167","// Usar forward slashes; la comilla simple protege el colon en el parser de FFmpeg"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\fruit-drama-renderer.js","183","// (la versión de FFmpeg del bundler no propaga dimensiones desde zoompan)"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\fruit-drama-renderer.js","201","ffmpeg()"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\fruit-drama-renderer.js","225","ffmpeg()"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\fruit-drama-renderer.js","257","ffmpeg()"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\fruit-drama-renderer.js","283","ffmpeg()"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\fruit-drama-renderer.js","301","ffmpeg()"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\fruit-drama-renderer.js","365","// Genera un fondo de color sólido con FFmpeg"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\fruit-drama-renderer.js","368","ffmpeg()"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\opportunistic-publish.js","120","// Criterio 5: ffprobe debe haber validado"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\opportunistic-publish.js","131","// Verifica que FFmpeg aplicó el filtro subtitles en el render"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\prepublish-visual-qc.service.js","8","* 4. ffprobe detecta video stream"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\prepublish-visual-qc.service.js","9","* 5. ffprobe detecta audio stream"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\prepublish-visual-qc.service.js","25","const ffprobe = safeSpawn('ffprobe', ["
"spawn\s*\(","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\prepublish-visual-qc.service.js","25","const ffprobe = safeSpawn('ffprobe', ["
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\prepublish-visual-qc.service.js","34","ffprobe.stdout.on('data', (data) => { output += data.toString(); });"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\prepublish-visual-qc.service.js","35","ffprobe.stderr.on('data', (data) => { logger.warn(`ffprobe stderr: ${data}`); });"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\prepublish-visual-qc.service.js","37","ffprobe.on('close', (code) => {"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\prepublish-visual-qc.service.js","39","return reject(new Error(`ffprobe exited with code ${code}`));"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\prepublish-visual-qc.service.js","45","reject(new Error(`ffprobe JSON parse failed: ${err.message}`));"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\prepublish-visual-qc.service.js","49","ffprobe.on('error', (err) => {"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\prepublish-visual-qc.service.js","50","reject(new Error(`ffprobe spawn error: ${err.message}`));"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\prepublish-visual-qc.service.js","69","const ffmpeg = safeSpawn('ffmpeg', ["
"spawn\s*\(","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\prepublish-visual-qc.service.js","69","const ffmpeg = safeSpawn('ffmpeg', ["
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\prepublish-visual-qc.service.js","78","ffmpeg.stderr.on('data', (data) => { allStderr += data.toString(); });"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\prepublish-visual-qc.service.js","80","ffmpeg.on('close', (code) => {"
"exec\s*\(","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\prepublish-visual-qc.service.js","87","while ((match = blackDetectRegex.exec(allStderr)) !== null) {"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\prepublish-visual-qc.service.js","98","ffmpeg.on('error', (err) => {"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\prepublish-visual-qc.service.js","99","logger.error(`FFmpeg CRITICAL: frame extraction failed - ${err.message} - THIS ALLOWS BLACK VIDEOS THROUGH`);"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\prepublish-visual-qc.service.js","111","* Usa FFmpeg para extraer estadísticas de luminancia en el área de subtítulos"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\prepublish-visual-qc.service.js","117","const result = spawnSync('ffmpeg', ["
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\prepublish-visual-qc.service.js","124","// Si FFmpeg puede procesar, hay contenido"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\prepublish-visual-qc.service.js","134","// Análisis simple: si FFmpeg pudo procesar sin errores, hay contenido procesable"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\prepublish-visual-qc.service.js","201","// Extraer frame con FFmpeg"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\prepublish-visual-qc.service.js","202","spawnSync('ffmpeg', ["
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\prepublish-visual-qc.service.js","408","// 3. ffprobe (MANDATORY — if unavailable, vídeo cannot be verified)"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\prepublish-visual-qc.service.js","413","logger.error(`FFPROBE CRITICAL: ${err.message} — Cannot verify video streams`);"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\prepublish-visual-qc.service.js","414","results.checks.ffprobe = { ok: false, reason: `ffprobe failed: ${err.message}` };"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\prepublish-visual-qc.service.js","544","// 6.5: Verificar que FFmpeg realmente aplicó los subtítulos (CRITICAL)"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\prepublish-visual-qc.service.js","560","reason: 'FFmpeg subtitles filter not applied in render',"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\production-quality-checker.js","22","const ffmpegInstaller  = require('@ffmpeg-installer/ffmpeg');"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\production-quality-checker.js","23","const ffprobeInstaller = require('@ffprobe-installer/ffprobe');"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\production-quality-checker.js","24","const ffmpeg  = require('fluent-ffmpeg');"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\production-quality-checker.js","27","ffmpeg.setFfmpegPath(ffmpegInstaller.path);"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\production-quality-checker.js","28","ffmpeg.setFfprobePath(ffprobeInstaller.path);"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\production-quality-checker.js","207","//  CHECK DE DURACIÓN (requiere ffprobe)"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\production-quality-checker.js","212","ffmpeg.ffprobe(audioPath, (err, metadata) => {"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\production-quality-checker.js","212","ffmpeg.ffprobe(audioPath, (err, metadata) => {"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\production-quality-checker.js","221","ffmpeg.ffprobe(mediaPath, (err, metadata) => {"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\production-quality-checker.js","221","ffmpeg.ffprobe(mediaPath, (err, metadata) => {"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\production-quality-checker.js","260","// 2. Duración (FIX: Use script.duration as source of truth, ffprobe as verification)"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\production-quality-checker.js","267","// Si no hay script.duration, usar ffprobe"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\production-quality-checker.js","270","source = 'ffprobe';"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\production-quality-checker.js","272","// Verificar con ffprobe para detectar anomalías"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\production-quality-checker.js","275","// Si ffprobe devuelve algo muy diferente (>50% diferencia), sospechar silencio"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\production-quality-checker.js","279","`Audio duration mismatch detected: script=${dur}s, ffprobe=${ffprobeDur.toFixed(1)}s ` +"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\production-quality-checker.js","280","`(${(diff*100).toFixed(0)}% diff) — using script duration, ffprobe likely includes silence`"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\production-quality-checker.js","282","// Usar script.duration, no ffprobe"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\production-quality-checker.js","284","// Devs cercanos, usar ffprobe para ser conservador"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\production-quality-checker.js","286","source = 'ffprobe-verified';"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\production-quality-checker.js","301","durationCheck = { ok: false, duration: null, reason: 'no duration available (script or ffprobe)' };"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\publish-validator.service.js","13","const ffprobePath = require('@ffprobe-installer/ffprobe').path;"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\publish-validator.service.js","47","// 2. ffprobe validation"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\audio-fader.js","3","* Genera filtros FFmpeg para fades de audio en cuts + ducking de música."
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\audio-fader.js","15","* @returns {string} - cadena de filtros afade para FFmpeg"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\audio-fader.js","52","* @returns {string} - filtro FFmpeg de volumen/fade para música"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\audio-fader.js","81","* @returns {string} - filtro FFmpeg amix"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\color-grader.js","3","* Presets de color grade FFmpeg portados de video-use."
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\color-grader.js","8","* Presets FFmpeg listos para usar en eq/colorbalance/curves"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\color-grader.js","73","* Retorna el filtro FFmpeg listo para usar en el complexFilter"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\color-grader.js","75","* @returns {string} - filtro FFmpeg"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\color-grader.js","82","* Retorna la cadena de filtros FFmpeg para todo el video"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\color-grader.js","85","* @returns {string} - filtro FFmpeg"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\concat-builder.js","3","* Construye el complexFilter FFmpeg completo para renderizar el video."
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\concat-builder.js","15","* Construye el complexFilter completo para FFmpeg"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\concat-builder.js","88","// Escapar la ruta para FFmpeg (Windows: reemplazar \ por /)"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\concat-builder.js","129","* @returns {string} - filtro FFmpeg para este segmento"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\concat-builder.js","163","* Valida el filtergraph antes de pasarlo a FFmpeg"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\render-executor.js","3","* Ejecuta el comando FFmpeg con el filtergraph completo."
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\render-executor.js","7","const ffmpegInstaller = require('@ffmpeg-installer/ffmpeg');"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\render-executor.js","8","const ffmpeg = require('fluent-ffmpeg');"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\render-executor.js","14","ffmpeg.setFfmpegPath(ffmpegInstaller.path);"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\render-executor.js","17","* Ejecuta el render principal con FFmpeg"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\render-executor.js","18","* Construye el comando FFmpeg completo y espera a que termine"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\render-executor.js","24","* @param {string} filterGraph - complexFilter de FFmpeg"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\render-executor.js","31","logger.info(`[render-executor] Starting FFmpeg render to ${outputPath}`);"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\render-executor.js","34","let cmd = ffmpeg();"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\render-executor.js","77","logger.debug(`[render-executor] FFmpeg command: ${cmdline.substring(0, 100)}...`);"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\render-executor.js","85","logger.info(`[render-executor] FFmpeg completed`);"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\render-executor.js","104","logger.error(`[render-executor] FFmpeg error: ${err.message}`);"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\render-executor.js","133","// Usar ffprobe para validar duración"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\render-executor.js","134","ffmpeg.ffprobe(outputPath, (err, metadata) => {"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\render-executor.js","134","ffmpeg.ffprobe(outputPath, (err, metadata) => {"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\render-executor.js","136","return resolve({ valid: false, reason: `ffprobe error: ${err.message}` });"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\render-orchestrator.js","9","const ffmpegInstaller = require('@ffmpeg-installer/ffmpeg');"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\render-orchestrator.js","10","const ffprobe = require('fluent-ffmpeg').ffprobe;"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\render-orchestrator.js","10","const ffprobe = require('fluent-ffmpeg').ffprobe;"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\render-orchestrator.js","37","ffprobe.setFfprobePath(ffmpegInstaller.path);"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\render-orchestrator.js","40","* Obtiene la duración real del audio usando ffprobe"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\render-orchestrator.js","46","ffprobe(audioPath, (err, metadata) => {"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\render-orchestrator.js","48","logger.warn(`[orchestrator] ffprobe error: ${err.message}, using fallback`);"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\render-orchestrator.js","59","* PASO 1 — ffprobe: obtener duración real"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\render-orchestrator.js","66","* PASO 8 — render-executor: ejecutar FFmpeg"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\render-orchestrator.js","76","// ─── PASO 1: ffprobe ───"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\render-orchestrator.js","77","logger.info('[orchestrator] [1/8] ffprobe...');"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\silence-detector.js","3","* Detecta gaps de audio (silencios) usando FFmpeg silencedetect."
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\silence-detector.js","13","* Ejecuta FFmpeg silencedetect y extrae los timestamps de gaps"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\silence-detector.js","29","// FFmpeg silencedetect: encuentra períodos de silencio"
"spawn\s*\(","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\silence-detector.js","32","const cmd = safeSpawn('ffmpeg', ["
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\silence-detector.js","32","const cmd = safeSpawn('ffmpeg', ["
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\silence-detector.js","47","logger.warn(`[silence-detector] FFmpeg exited with code ${code}`);"
"exec\s*\(","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\silence-detector.js","56","while ((match = silenceEndPattern.exec(stderr)) !== null) {"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\silence-detector.js","69","logger.warn(`[silence-detector] FFmpeg error: ${err.message}`);"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\style-config.js","125","noiseThreshold: '-30dB', // FFmpeg silencedetect threshold"
"\bffmpeg\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\style-config.js","174","* Render FFmpeg"
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\subtitle-builder.js","33","* @param {Object} sectionDurations - información de secciones (Kokoro) o null"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\shorts-renderer\visual-planner.js","16","* @param {number} realDuration - duración real del audio (ffprobe)"
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\subtitle-styler.js","682","*   3. sectionDurations de Kokoro segmentado con segmentos de silencedetect"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\subtitle-styler.js","690","* @param {number} realDuration       - duración total del audio (ffprobe)"
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\subtitle-styler.js","692","* @param {Object} sectionDurations   - {hook:{start,duration}, claim:…} de Kokoro segmentado"
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\subtitle-styler.js","745","* MODO 2 — SEGMENTED (Kokoro sectionDurations con segmentos de silencedetect):"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\subtitle-styler.js","746","*   Cada sección tiene duración real (ffprobe) + segmentos de habla (silencedetect)."
"kokoro","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\subtitle-styler.js","797","// ── MODO 2: sectionDurations de Kokoro (ffprobe + silencedetect) ─────────────"
"\bffprobe\b","C:\Users\Erik\Desktop\Generador_videos\backend\src\services\subtitle-styler.js","797","// ── MODO 2: sectionDurations de Kokoro (ffprobe + silencedetect) ─────────────"
